method,method_label,direction,seed,run_name,error_type,rank_within_type,score,target_far,selected_threshold,empirical_far,tar_at_far,is_error_at_threshold,probe_index,gallery_index,same_class,split_file,scores_path,probe_path,probe_dataset,probe_session,probe_hand,probe_subject_id,probe_palm_id,probe_class_id,probe_sample_id,gallery_path,gallery_dataset,gallery_session,gallery_hand,gallery_subject_id,gallery_palm_id,gallery_class_id,gallery_sample_id
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,9,-0.0033062654547393,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,388,389,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01629.bmp,Tongji,session2,none,163,Tongji_00163,622,Tongji_session2_none_01629,data/segmented/Tongji/session1/01630.bmp,Tongji,session1,none,163,Tongji_00163,622,Tongji_session1_none_01630
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,10,-0.0030932903755456,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,995,992,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04426.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04426,data/segmented/Tongji/session1/04423.bmp,Tongji,session1,none,443,Tongji_00443,902,Tongji_session1_none_04423
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,11,-0.002988122170791,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,1097,1097,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/05168.bmp,Tongji,session2,none,517,Tongji_00517,976,Tongji_session2_none_05168,data/segmented/Tongji/session1/05168.bmp,Tongji,session1,none,517,Tongji_00517,976,Tongji_session1_none_05168
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,12,-0.0028270110487937,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,490,493,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02121.bmp,Tongji,session2,none,213,Tongji_00213,672,Tongji_session2_none_02121,data/segmented/Tongji/session1/02124.bmp,Tongji,session1,none,213,Tongji_00213,672,Tongji_session1_none_02124
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,13,0.0009642987279221,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,438,437,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01849.bmp,Tongji,session2,none,185,Tongji_00185,644,Tongji_session2_none_01849,data/segmented/Tongji/session1/01848.bmp,Tongji,session1,none,185,Tongji_00185,644,Tongji_session1_none_01848
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,14,0.0055891596712172,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,999,992,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04430.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04430,data/segmented/Tongji/session1/04423.bmp,Tongji,session1,none,443,Tongji_00443,902,Tongji_session1_none_04423
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,15,0.0072654173709452,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,388,388,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01629.bmp,Tongji,session2,none,163,Tongji_00163,622,Tongji_session2_none_01629,data/segmented/Tongji/session1/01629.bmp,Tongji,session1,none,163,Tongji_00163,622,Tongji_session1_none_01629
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,16,0.0077517759054899,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,466,463,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01927.bmp,Tongji,session2,none,193,Tongji_00193,652,Tongji_session2_none_01927,data/segmented/Tongji/session1/01924.bmp,Tongji,session1,none,193,Tongji_00193,652,Tongji_session1_none_01924
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,17,0.0119904708117246,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,493,493,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02124.bmp,Tongji,session2,none,213,Tongji_00213,672,Tongji_session2_none_02124,data/segmented/Tongji/session1/02124.bmp,Tongji,session1,none,213,Tongji_00213,672,Tongji_session1_none_02124
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,18,0.0120935719460248,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,438,433,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01849.bmp,Tongji,session2,none,185,Tongji_00185,644,Tongji_session2_none_01849,data/segmented/Tongji/session1/01844.bmp,Tongji,session1,none,185,Tongji_00185,644,Tongji_session1_none_01844
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,19,0.0147701567038893,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,996,997,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04427.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04427,data/segmented/Tongji/session1/04428.bmp,Tongji,session1,none,443,Tongji_00443,902,Tongji_session1_none_04428
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,false_reject_low_score,20,0.0168103370815515,0.001,0.4066219627857208,0.0009992997198879552,0.71575,True,996,999,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04427.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04427,data/segmented/Tongji/session1/04430.bmp,Tongji,session1,none,443,Tongji_00443,902,Tongji_session1_none_04430
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,1,0.6010890007019043,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,323,143,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01254.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01254,data/segmented/Tongji/session1/00554.bmp,Tongji,session1,none,56,Tongji_00056,515,Tongji_session1_none_00554
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,2,0.5690682530403137,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,325,143,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01256.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01256,data/segmented/Tongji/session1/00554.bmp,Tongji,session1,none,56,Tongji_00056,515,Tongji_session1_none_00554
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,3,0.5508652925491333,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,322,143,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01253.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01253,data/segmented/Tongji/session1/00554.bmp,Tongji,session1,none,56,Tongji_00056,515,Tongji_session1_none_00554
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,4,0.5334775447845459,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,852,410,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03673.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03673,data/segmented/Tongji/session1/01711.bmp,Tongji,session1,none,172,Tongji_00172,631,Tongji_session1_none_01711
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,5,0.5302878022193909,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,859,846,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03680.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03680,data/segmented/Tongji/session1/03657.bmp,Tongji,session1,none,366,Tongji_00366,825,Tongji_session1_none_03657
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,6,0.5221824049949646,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,751,604,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03412.bmp,Tongji,session2,none,342,Tongji_00342,801,Tongji_session2_none_03412,data/segmented/Tongji/session1/02815.bmp,Tongji,session1,none,282,Tongji_00282,741,Tongji_session1_none_02815
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,7,0.5199408531188965,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,324,143,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01255.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01255,data/segmented/Tongji/session1/00554.bmp,Tongji,session1,none,56,Tongji_00056,515,Tongji_session1_none_00554
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,8,0.5187694430351257,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,855,846,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03676.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03676,data/segmented/Tongji/session1/03657.bmp,Tongji,session1,none,366,Tongji_00366,825,Tongji_session1_none_03657
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,9,0.5160770416259766,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,858,410,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03679.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03679,data/segmented/Tongji/session1/01711.bmp,Tongji,session1,none,172,Tongji_00172,631,Tongji_session1_none_01711
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,10,0.5154203176498413,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,329,143,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01260.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01260,data/segmented/Tongji/session1/00554.bmp,Tongji,session1,none,56,Tongji_00056,515,Tongji_session1_none_00554
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,11,0.5149970054626465,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,857,410,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03678.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03678,data/segmented/Tongji/session1/01711.bmp,Tongji,session1,none,172,Tongji_00172,631,Tongji_session1_none_01711
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,12,0.49622419476509094,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,854,410,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03675.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03675,data/segmented/Tongji/session1/01711.bmp,Tongji,session1,none,172,Tongji_00172,631,Tongji_session1_none_01711
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,13,0.4829602539539337,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,853,844,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03674.bmp,Tongji,session2,none,368,Tongji_00368,827,Tongji_session2_none_03674,data/segmented/Tongji/session1/03655.bmp,Tongji,session1,none,366,Tongji_00366,825,Tongji_session1_none_03655
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,14,0.48086124658584595,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,251,642,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/00922.bmp,Tongji,session2,none,93,Tongji_00093,552,Tongji_session2_none_00922,data/segmented/Tongji/session1/02943.bmp,Tongji,session1,none,295,Tongji_00295,754,Tongji_session1_none_02943
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,15,0.47706788778305054,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,963,911,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04344.bmp,Tongji,session2,none,435,Tongji_00435,894,Tongji_session2_none_04344,data/segmented/Tongji/session1/04082.bmp,Tongji,session1,none,409,Tongji_00409,868,Tongji_session1_none_04082
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,16,0.4756756126880646,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,755,604,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03416.bmp,Tongji,session2,none,342,Tongji_00342,801,Tongji_session2_none_03416,data/segmented/Tongji/session1/02815.bmp,Tongji,session1,none,282,Tongji_00282,741,Tongji_session1_none_02815
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,17,0.4663337171077728,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,842,1080,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03653.bmp,Tongji,session2,none,366,Tongji_00366,825,Tongji_session2_none_03653,data/segmented/Tongji/session1/05111.bmp,Tongji,session1,none,512,Tongji_00512,971,Tongji_session1_none_05111
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,18,0.45555415749549866,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,122,745,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/00423.bmp,Tongji,session2,none,43,Tongji_00043,502,Tongji_session2_none_00423,data/segmented/Tongji/session1/03326.bmp,Tongji,session1,none,333,Tongji_00333,792,Tongji_session1_none_03326
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,19,0.45247364044189453,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,999,91,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04430.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04430,data/segmented/Tongji/session1/00302.bmp,Tongji,session1,none,31,Tongji_00031,490,Tongji_session1_none_00302
B5,ResNet18 + BNNeck + CE,S1->S2,42,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,20,0.45109793543815613,0.001,0.4066219627857208,0.0009992997198879552,0.71575,NA,830,421,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/03571.bmp,Tongji,session2,none,358,Tongji_00358,817,Tongji_session2_none_03571,data/segmented/Tongji/session1/01832.bmp,Tongji,session1,none,184,Tongji_00184,643,Tongji_session1_none_01832
B5,ResNet18 + BNNeck + CE,S1->S2,2026,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,1,0.5830776691436768,0.001,0.3981024622917175,0.0009978991596638655,0.7418333333333333,True,115,121,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00626.bmp,Tongji,session2,none,63,Tongji_00063,522,Tongji_session2_none_00626,data/segmented/Tongji/session1/00632.bmp,Tongji,session1,none,64,Tongji_00064,523,Tongji_session1_none_00632
B5,ResNet18 + BNNeck + CE,S1->S2,2026,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,2,0.5780251622200012,0.001,0.3981024622917175,0.0009978991596638655,0.7418333333333333,True,114,121,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00625.bmp,Tongji,session2,none,63,Tongji_00063,522,Tongji_session2_none_00625,data/segmented/Tongji/session1/00632.bmp,Tongji,session1,none,64,Tongji_00064,523,Tongji_session1_none_00632
B5,ResNet18 + BNNeck + CE,S1->S2,2026,b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,3,0.566899299621582,0.001,0.3981024622917175,0.0009978991596638655,0.7418333333333333,True,114,129,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00625.bmp,Tongji,session2,none,63,Tongji_00063,522,Tongji_session2_none_00625,data/segmented/Tongji/session1/00640.bmp,Tongji,session1,none,64,Tongji_00064,523,Tongji_session1_none_00640
